Fecha,Hora,Variable,Valor,Unidad,Lugar
42738,21,Velocidad registrada,3.81,m/s,Santa Marta
42738,22,Velocidad registrada,3.87,m/s,Santa Marta
42738,23,Velocidad registrada,3.13,m/s,Santa Marta
42739,0,Velocidad registrada,3.41,m/s,Santa Marta
42739,1,Velocidad registrada,2.33,m/s,Santa Marta
42739,2,Velocidad registrada,2.88,m/s,Santa Marta
42739,3,Velocidad registrada,2.96,m/s,Santa Marta
42739,4,Velocidad registrada,1.68,m/s,Santa Marta
42739,5,Velocidad registrada,0.98,m/s,Santa Marta
42739,6,Velocidad registrada,1.22,m/s,Santa Marta
42739,7,Velocidad registrada,2.2,m/s,Santa Marta
42739,8,Velocidad registrada,2.45,m/s,Santa Marta
42739,9,Velocidad registrada,2.1,m/s,Santa Marta
42739,10,Velocidad registrada,2.58,m/s,Santa Marta
42739,11,Velocidad registrada,1.35,m/s,Santa Marta
42739,12,Velocidad registrada,0.97,m/s,Santa Marta
42739,13,Velocidad registrada,1.8,m/s,Santa Marta
42739,14,Velocidad registrada,2.56,m/s,Santa Marta
42739,15,Velocidad registrada,3.28,m/s,Santa Marta
42739,16,Velocidad registrada,3.81,m/s,Santa Marta
42739,17,Velocidad registrada,3.28,m/s,Santa Marta
42739,18,Velocidad registrada,3.32,m/s,Santa Marta
42739,19,Velocidad registrada,3.42,m/s,Santa Marta
42739,20,Velocidad registrada,3.37,m/s,Santa Marta
42739,21,Velocidad registrada,2.92,m/s,Santa Marta
42739,22,Velocidad registrada,3.05,m/s,Santa Marta
42739,23,Velocidad registrada,2.65,m/s,Santa Marta
42740,0,Velocidad registrada,2.83,m/s,Santa Marta
42740,1,Velocidad registrada,2.71,m/s,Santa Marta
42740,2,Velocidad registrada,3.2,m/s,Santa Marta
42740,3,Velocidad registrada,3.58,m/s,Santa Marta
42740,4,Velocidad registrada,3.68,m/s,Santa Marta
42740,5,Velocidad registrada,3.07,m/s,Santa Marta
42740,6,Velocidad registrada,2.44,m/s,Santa Marta
42740,7,Velocidad registrada,1.93,m/s,Santa Marta
42740,8,Velocidad registrada,1.23,m/s,Santa Marta
42740,9,Velocidad registrada,0.93,m/s,Santa Marta
42740,10,Velocidad registrada,1.14,m/s,Santa Marta
42740,11,Velocidad registrada,1.14,m/s,Santa Marta
42740,12,Velocidad registrada,0.82,m/s,Santa Marta
42740,13,Velocidad registrada,0.73,m/s,Santa Marta
42740,14,Velocidad registrada,1.5,m/s,Santa Marta
42740,15,Velocidad registrada,3.02,m/s,Santa Marta
42740,16,Velocidad registrada,3.59,m/s,Santa Marta
42740,17,Velocidad registrada,3.73,m/s,Santa Marta
42740,18,Velocidad registrada,3.58,m/s,Santa Marta
42740,19,Velocidad registrada,3.79,m/s,Santa Marta
42740,20,Velocidad registrada,3.73,m/s,Santa Marta
42740,21,Velocidad registrada,3.28,m/s,Santa Marta
42740,22,Velocidad registrada,2.89,m/s,Santa Marta
42740,23,Velocidad registrada,3.22,m/s,Santa Marta
42741,0,Velocidad registrada,2.52,m/s,Santa Marta
42741,1,Velocidad registrada,3.4,m/s,Santa Marta
42741,2,Velocidad registrada,3.47,m/s,Santa Marta
42741,3,Velocidad registrada,2.63,m/s,Santa Marta
42741,4,Velocidad registrada,3.17,m/s,Santa Marta
42741,5,Velocidad registrada,3.47,m/s,Santa Marta
42741,6,Velocidad registrada,3.57,m/s,Santa Marta
42741,7,Velocidad registrada,4.28,m/s,Santa Marta
42741,8,Velocidad registrada,2.45,m/s,Santa Marta
42741,9,Velocidad registrada,1.67,m/s,Santa Marta
42741,10,Velocidad registrada,1.38,m/s,Santa Marta
42741,11,Velocidad registrada,1.25,m/s,Santa Marta
42741,12,Velocidad registrada,1.35,m/s,Santa Marta
42741,13,Velocidad registrada,0.91,m/s,Santa Marta
42741,14,Velocidad registrada,2.45,m/s,Santa Marta
42741,15,Velocidad registrada,3.32,m/s,Santa Marta
42741,16,Velocidad registrada,3.55,m/s,Santa Marta
42741,17,Velocidad registrada,4.16,m/s,Santa Marta
42741,18,Velocidad registrada,3.41,m/s,Santa Marta
42741,19,Velocidad registrada,2.96,m/s,Santa Marta
42741,20,Velocidad registrada,2.69,m/s,Santa Marta
42741,21,Velocidad registrada,2.74,m/s,Santa Marta
42741,22,Velocidad registrada,1.97,m/s,Santa Marta
42741,23,Velocidad registrada,1.61,m/s,Santa Marta
42742,0,Velocidad registrada,1.33,m/s,Santa Marta
42742,1,Velocidad registrada,0.83,m/s,Santa Marta
42742,2,Velocidad registrada,0.77,m/s,Santa Marta
42742,3,Velocidad registrada,0.75,m/s,Santa Marta
42742,4,Velocidad registrada,0.59,m/s,Santa Marta
42742,5,Velocidad registrada,0.59,m/s,Santa Marta
42742,6,Velocidad registrada,0.7,m/s,Santa Marta
42742,7,Velocidad registrada,0.94,m/s,Santa Marta
42742,8,Velocidad registrada,1.03,m/s,Santa Marta
42742,9,Velocidad registrada,1.76,m/s,Santa Marta
42742,10,Velocidad registrada,1.77,m/s,Santa Marta
42742,11,Velocidad registrada,0.9,m/s,Santa Marta
42742,12,Velocidad registrada,1.49,m/s,Santa Marta
42742,13,Velocidad registrada,2.71,m/s,Santa Marta
42742,14,Velocidad registrada,3.83,m/s,Santa Marta
42742,15,Velocidad registrada,3.81,m/s,Santa Marta
42742,16,Velocidad registrada,3.33,m/s,Santa Marta
42742,17,Velocidad registrada,3.66,m/s,Santa Marta
42742,18,Velocidad registrada,2.54,m/s,Santa Marta
42742,19,Velocidad registrada,2.89,m/s,Santa Marta
42742,20,Velocidad registrada,2.63,m/s,Santa Marta
42742,21,Velocidad registrada,2.61,m/s,Santa Marta
42742,22,Velocidad registrada,2.27,m/s,Santa Marta
42742,23,Velocidad registrada,1.16,m/s,Santa Marta
42743,0,Velocidad registrada,0.5,m/s,Santa Marta
42743,1,Velocidad registrada,0.73,m/s,Santa Marta
42743,2,Velocidad registrada,0.7,m/s,Santa Marta
42743,3,Velocidad registrada,0.6,m/s,Santa Marta
42743,4,Velocidad registrada,0.8,m/s,Santa Marta
42743,5,Velocidad registrada,0.58,m/s,Santa Marta
42743,6,Velocidad registrada,0.78,m/s,Santa Marta
42743,7,Velocidad registrada,1.13,m/s,Santa Marta
42743,8,Velocidad registrada,0.99,m/s,Santa Marta
42743,9,Velocidad registrada,1.32,m/s,Santa Marta
42743,10,Velocidad registrada,1.47,m/s,Santa Marta
42743,11,Velocidad registrada,2.03,m/s,Santa Marta
42743,12,Velocidad registrada,3.14,m/s,Santa Marta
42743,13,Velocidad registrada,4.05,m/s,Santa Marta
42743,14,Velocidad registrada,4.53,m/s,Santa Marta
42743,15,Velocidad registrada,4.47,m/s,Santa Marta
42743,16,Velocidad registrada,4.21,m/s,Santa Marta
42743,17,Velocidad registrada,4.19,m/s,Santa Marta
42743,18,Velocidad registrada,4.09,m/s,Santa Marta
42743,19,Velocidad registrada,4.07,m/s,Santa Marta
42743,20,Velocidad registrada,3.57,m/s,Santa Marta
42743,21,Velocidad registrada,4.34,m/s,Santa Marta
42743,22,Velocidad registrada,4.26,m/s,Santa Marta
42743,23,Velocidad registrada,3.79,m/s,Santa Marta
42744,0,Velocidad registrada,3.78,m/s,Santa Marta
42744,1,Velocidad registrada,2.7,m/s,Santa Marta
42744,2,Velocidad registrada,2.37,m/s,Santa Marta
42744,3,Velocidad registrada,2.29,m/s,Santa Marta
42744,4,Velocidad registrada,3.24,m/s,Santa Marta
42744,5,Velocidad registrada,4.9,m/s,Santa Marta
42744,6,Velocidad registrada,5.33,m/s,Santa Marta
42744,7,Velocidad registrada,4.56,m/s,Santa Marta
42744,8,Velocidad registrada,4.38,m/s,Santa Marta
42744,9,Velocidad registrada,3.69,m/s,Santa Marta
42744,10,Velocidad registrada,3.61,m/s,Santa Marta
42744,11,Velocidad registrada,4.76,m/s,Santa Marta
42744,12,Velocidad registrada,5.12,m/s,Santa Marta
42744,13,Velocidad registrada,5.96,m/s,Santa Marta
42744,14,Velocidad registrada,6.21,m/s,Santa Marta
42744,15,Velocidad registrada,5.51,m/s,Santa Marta
42744,16,Velocidad registrada,4.98,m/s,Santa Marta
42744,17,Velocidad registrada,4.6,m/s,Santa Marta
42744,18,Velocidad registrada,4.59,m/s,Santa Marta
42744,19,Velocidad registrada,4.87,m/s,Santa Marta
42744,20,Velocidad registrada,4.36,m/s,Santa Marta
42744,21,Velocidad registrada,3.62,m/s,Santa Marta
42744,22,Velocidad registrada,3.82,m/s,Santa Marta
42744,23,Velocidad registrada,3.28,m/s,Santa Marta
42745,0,Velocidad registrada,3.01,m/s,Santa Marta
42745,1,Velocidad registrada,2.49,m/s,Santa Marta
42745,2,Velocidad registrada,2.74,m/s,Santa Marta
42745,3,Velocidad registrada,2.13,m/s,Santa Marta
42745,4,Velocidad registrada,1.83,m/s,Santa Marta
42745,5,Velocidad registrada,1.78,m/s,Santa Marta
42745,6,Velocidad registrada,1.59,m/s,Santa Marta
42745,7,Velocidad registrada,2.04,m/s,Santa Marta
42745,8,Velocidad registrada,2.6,m/s,Santa Marta
42745,9,Velocidad registrada,3.97,m/s,Santa Marta
42745,10,Velocidad registrada,4.8,m/s,Santa Marta
42745,11,Velocidad registrada,2.99,m/s,Santa Marta
42745,12,Velocidad registrada,4.1,m/s,Santa Marta
42745,13,Velocidad registrada,4.23,m/s,Santa Marta
42745,14,Velocidad registrada,4.6,m/s,Santa Marta
42745,15,Velocidad registrada,4.41,m/s,Santa Marta
42745,16,Velocidad registrada,3.69,m/s,Santa Marta
42745,17,Velocidad registrada,3.48,m/s,Santa Marta
42745,18,Velocidad registrada,3.84,m/s,Santa Marta
42745,19,Velocidad registrada,4.14,m/s,Santa Marta
42745,20,Velocidad registrada,4.09,m/s,Santa Marta
42745,21,Velocidad registrada,3.48,m/s,Santa Marta
42745,22,Velocidad registrada,3.03,m/s,Santa Marta
42745,23,Velocidad registrada,3.11,m/s,Santa Marta
42746,0,Velocidad registrada,3.37,m/s,Santa Marta
42746,1,Velocidad registrada,3.2,m/s,Santa Marta
42746,2,Velocidad registrada,4.15,m/s,Santa Marta
42746,3,Velocidad registrada,3.87,m/s,Santa Marta
42746,4,Velocidad registrada,3.83,m/s,Santa Marta
42746,5,Velocidad registrada,1.95,m/s,Santa Marta
42746,6,Velocidad registrada,1,m/s,Santa Marta
42746,7,Velocidad registrada,0.97,m/s,Santa Marta
42746,8,Velocidad registrada,1.02,m/s,Santa Marta
42746,9,Velocidad registrada,1.44,m/s,Santa Marta
42746,10,Velocidad registrada,2.02,m/s,Santa Marta
42746,11,Velocidad registrada,1.7,m/s,Santa Marta
42746,12,Velocidad registrada,3.2,m/s,Santa Marta
42746,13,Velocidad registrada,4.17,m/s,Santa Marta
42746,14,Velocidad registrada,4.01,m/s,Santa Marta
42746,15,Velocidad registrada,4.72,m/s,Santa Marta
42746,16,Velocidad registrada,5.39,m/s,Santa Marta
42746,17,Velocidad registrada,5.54,m/s,Santa Marta
42746,18,Velocidad registrada,4.19,m/s,Santa Marta
42746,19,Velocidad registrada,3.71,m/s,Santa Marta
42746,20,Velocidad registrada,4.47,m/s,Santa Marta
42746,21,Velocidad registrada,4.3,m/s,Santa Marta
42746,22,Velocidad registrada,3.52,m/s,Santa Marta
42746,23,Velocidad registrada,2.51,m/s,Santa Marta
42747,0,Velocidad registrada,2.06,m/s,Santa Marta
42747,1,Velocidad registrada,1.39,m/s,Santa Marta
42747,2,Velocidad registrada,1.2,m/s,Santa Marta
42747,3,Velocidad registrada,1.46,m/s,Santa Marta
42747,4,Velocidad registrada,1,m/s,Santa Marta
42747,5,Velocidad registrada,1.18,m/s,Santa Marta
42747,6,Velocidad registrada,1.81,m/s,Santa Marta
42747,7,Velocidad registrada,2.2,m/s,Santa Marta
42747,8,Velocidad registrada,2.22,m/s,Santa Marta
42747,9,Velocidad registrada,1.84,m/s,Santa Marta
42747,10,Velocidad registrada,3.26,m/s,Santa Marta
42747,11,Velocidad registrada,4.79,m/s,Santa Marta
42747,12,Velocidad registrada,4.69,m/s,Santa Marta
42747,13,Velocidad registrada,4.71,m/s,Santa Marta
42747,14,Velocidad registrada,4.62,m/s,Santa Marta
42747,15,Velocidad registrada,4.09,m/s,Santa Marta
42747,16,Velocidad registrada,3.78,m/s,Santa Marta
42747,17,Velocidad registrada,4.03,m/s,Santa Marta
42747,18,Velocidad registrada,4.06,m/s,Santa Marta
42747,19,Velocidad registrada,4.42,m/s,Santa Marta
42747,20,Velocidad registrada,4.04,m/s,Santa Marta
42747,21,Velocidad registrada,4.47,m/s,Santa Marta
42747,22,Velocidad registrada,3.84,m/s,Santa Marta
42747,23,Velocidad registrada,3.14,m/s,Santa Marta
42748,0,Velocidad registrada,2.57,m/s,Santa Marta
42748,1,Velocidad registrada,1.9,m/s,Santa Marta
42748,2,Velocidad registrada,2.31,m/s,Santa Marta
42748,3,Velocidad registrada,2.19,m/s,Santa Marta
42748,4,Velocidad registrada,2.14,m/s,Santa Marta
42748,5,Velocidad registrada,1.58,m/s,Santa Marta
42748,6,Velocidad registrada,1.62,m/s,Santa Marta
42748,7,Velocidad registrada,2.12,m/s,Santa Marta
42748,8,Velocidad registrada,2.97,m/s,Santa Marta
42748,9,Velocidad registrada,2.92,m/s,Santa Marta
42748,10,Velocidad registrada,4.2,m/s,Santa Marta
42748,11,Velocidad registrada,5.09,m/s,Santa Marta
42748,12,Velocidad registrada,5.62,m/s,Santa Marta
42748,13,Velocidad registrada,6.19,m/s,Santa Marta
42748,14,Velocidad registrada,5.67,m/s,Santa Marta
42748,15,Velocidad registrada,5.77,m/s,Santa Marta
42748,16,Velocidad registrada,5.71,m/s,Santa Marta
42748,17,Velocidad registrada,6.36,m/s,Santa Marta
42748,18,Velocidad registrada,6.68,m/s,Santa Marta
42748,19,Velocidad registrada,5.11,m/s,Santa Marta
42748,20,Velocidad registrada,4.63,m/s,Santa Marta
42748,21,Velocidad registrada,4.18,m/s,Santa Marta
42748,22,Velocidad registrada,4.48,m/s,Santa Marta
42748,23,Velocidad registrada,4.66,m/s,Santa Marta
42749,0,Velocidad registrada,3.82,m/s,Santa Marta
42749,1,Velocidad registrada,3.86,m/s,Santa Marta
42749,2,Velocidad registrada,3.83,m/s,Santa Marta
42749,3,Velocidad registrada,2.63,m/s,Santa Marta
42749,4,Velocidad registrada,2.63,m/s,Santa Marta
42749,5,Velocidad registrada,2.35,m/s,Santa Marta
42749,6,Velocidad registrada,1.74,m/s,Santa Marta
42749,7,Velocidad registrada,1.81,m/s,Santa Marta
42749,8,Velocidad registrada,1.76,m/s,Santa Marta
42749,9,Velocidad registrada,1.35,m/s,Santa Marta
42749,10,Velocidad registrada,1.34,m/s,Santa Marta
42749,11,Velocidad registrada,2.53,m/s,Santa Marta
42749,12,Velocidad registrada,4.63,m/s,Santa Marta
42749,13,Velocidad registrada,5.59,m/s,Santa Marta
42749,14,Velocidad registrada,5.27,m/s,Santa Marta
42749,15,Velocidad registrada,4.9,m/s,Santa Marta
42749,16,Velocidad registrada,5.95,m/s,Santa Marta
42749,17,Velocidad registrada,5.36,m/s,Santa Marta
42749,18,Velocidad registrada,4.16,m/s,Santa Marta
42749,19,Velocidad registrada,4.33,m/s,Santa Marta
42749,20,Velocidad registrada,3.38,m/s,Santa Marta
42749,21,Velocidad registrada,3.19,m/s,Santa Marta
42749,22,Velocidad registrada,3.35,m/s,Santa Marta
42749,23,Velocidad registrada,3.57,m/s,Santa Marta
42750,0,Velocidad registrada,3.13,m/s,Santa Marta
42750,1,Velocidad registrada,2.92,m/s,Santa Marta
42750,2,Velocidad registrada,2.32,m/s,Santa Marta
42750,3,Velocidad registrada,1.98,m/s,Santa Marta
42750,4,Velocidad registrada,1.92,m/s,Santa Marta
42750,5,Velocidad registrada,1.26,m/s,Santa Marta
42750,6,Velocidad registrada,0.92,m/s,Santa Marta
42750,7,Velocidad registrada,0.74,m/s,Santa Marta
42750,8,Velocidad registrada,0.78,m/s,Santa Marta
42750,9,Velocidad registrada,1.14,m/s,Santa Marta
42750,10,Velocidad registrada,1.45,m/s,Santa Marta
42750,11,Velocidad registrada,1.95,m/s,Santa Marta
42750,12,Velocidad registrada,2.03,m/s,Santa Marta
42750,13,Velocidad registrada,2.95,m/s,Santa Marta
42750,14,Velocidad registrada,4.51,m/s,Santa Marta
42750,15,Velocidad registrada,4.91,m/s,Santa Marta
42750,16,Velocidad registrada,5.36,m/s,Santa Marta
42750,17,Velocidad registrada,4.12,m/s,Santa Marta
42750,18,Velocidad registrada,4.83,m/s,Santa Marta
42750,19,Velocidad registrada,4.27,m/s,Santa Marta
42750,20,Velocidad registrada,3.5,m/s,Santa Marta
42750,21,Velocidad registrada,3.69,m/s,Santa Marta
42750,22,Velocidad registrada,2.84,m/s,Santa Marta
42750,23,Velocidad registrada,2.33,m/s,Santa Marta
42751,0,Velocidad registrada,2.35,m/s,Santa Marta
42751,1,Velocidad registrada,2.04,m/s,Santa Marta
42751,2,Velocidad registrada,1.09,m/s,Santa Marta
42751,3,Velocidad registrada,1.07,m/s,Santa Marta
42751,4,Velocidad registrada,1.1,m/s,Santa Marta
42751,5,Velocidad registrada,0.68,m/s,Santa Marta
42751,6,Velocidad registrada,0.68,m/s,Santa Marta
42751,7,Velocidad registrada,1.18,m/s,Santa Marta
42751,8,Velocidad registrada,1.36,m/s,Santa Marta
42751,9,Velocidad registrada,1.06,m/s,Santa Marta
42751,10,Velocidad registrada,0.85,m/s,Santa Marta
42751,11,Velocidad registrada,1.08,m/s,Santa Marta
42751,12,Velocidad registrada,2.4,m/s,Santa Marta
42751,13,Velocidad registrada,3.72,m/s,Santa Marta
42751,14,Velocidad registrada,3.63,m/s,Santa Marta
42751,15,Velocidad registrada,4.55,m/s,Santa Marta
42751,16,Velocidad registrada,3.9,m/s,Santa Marta
42751,17,Velocidad registrada,3.64,m/s,Santa Marta
42751,18,Velocidad registrada,3.38,m/s,Santa Marta
42751,19,Velocidad registrada,4.02,m/s,Santa Marta
42751,20,Velocidad registrada,3.57,m/s,Santa Marta
42751,21,Velocidad registrada,3.74,m/s,Santa Marta
42751,22,Velocidad registrada,2.25,m/s,Santa Marta
42751,23,Velocidad registrada,1.57,m/s,Santa Marta
42752,0,Velocidad registrada,1.72,m/s,Santa Marta
42752,1,Velocidad registrada,1.61,m/s,Santa Marta
42752,2,Velocidad registrada,1.28,m/s,Santa Marta
42752,3,Velocidad registrada,1.15,m/s,Santa Marta
42752,4,Velocidad registrada,1.31,m/s,Santa Marta
42752,5,Velocidad registrada,1.52,m/s,Santa Marta
42752,6,Velocidad registrada,1.42,m/s,Santa Marta
42752,7,Velocidad registrada,1.05,m/s,Santa Marta
42752,8,Velocidad registrada,1.07,m/s,Santa Marta
42752,9,Velocidad registrada,1.04,m/s,Santa Marta
42752,10,Velocidad registrada,0.93,m/s,Santa Marta
42752,11,Velocidad registrada,1.32,m/s,Santa Marta
42752,12,Velocidad registrada,1.77,m/s,Santa Marta
42752,13,Velocidad registrada,2.31,m/s,Santa Marta
42752,14,Velocidad registrada,3.2,m/s,Santa Marta
42752,15,Velocidad registrada,4.43,m/s,Santa Marta
42752,16,Velocidad registrada,4.08,m/s,Santa Marta
42752,17,Velocidad registrada,3.8,m/s,Santa Marta
42752,18,Velocidad registrada,3.74,m/s,Santa Marta
42752,19,Velocidad registrada,4.34,m/s,Santa Marta
42752,20,Velocidad registrada,4.21,m/s,Santa Marta
42752,21,Velocidad registrada,4.2,m/s,Santa Marta
42752,22,Velocidad registrada,4.38,m/s,Santa Marta
42752,23,Velocidad registrada,3.69,m/s,Santa Marta
42753,0,Velocidad registrada,2.58,m/s,Santa Marta
42753,1,Velocidad registrada,1.81,m/s,Santa Marta
42753,2,Velocidad registrada,1.1,m/s,Santa Marta
42753,3,Velocidad registrada,0.83,m/s,Santa Marta
42753,4,Velocidad registrada,1.32,m/s,Santa Marta
42753,5,Velocidad registrada,1.22,m/s,Santa Marta
42753,6,Velocidad registrada,0.8,m/s,Santa Marta
42753,7,Velocidad registrada,1.24,m/s,Santa Marta
42753,8,Velocidad registrada,2.09,m/s,Santa Marta
42753,9,Velocidad registrada,1.67,m/s,Santa Marta
42753,10,Velocidad registrada,1.12,m/s,Santa Marta
42753,11,Velocidad registrada,0.9,m/s,Santa Marta
42753,12,Velocidad registrada,1.94,m/s,Santa Marta
42753,13,Velocidad registrada,3.58,m/s,Santa Marta
42753,14,Velocidad registrada,4.29,m/s,Santa Marta
42753,15,Velocidad registrada,4.46,m/s,Santa Marta
42753,16,Velocidad registrada,3.42,m/s,Santa Marta
42753,17,Velocidad registrada,3.54,m/s,Santa Marta
42753,18,Velocidad registrada,3.77,m/s,Santa Marta
42753,19,Velocidad registrada,3.22,m/s,Santa Marta
42753,20,Velocidad registrada,3.7,m/s,Santa Marta
42753,21,Velocidad registrada,3.79,m/s,Santa Marta
42753,22,Velocidad registrada,3.57,m/s,Santa Marta
42753,23,Velocidad registrada,2.53,m/s,Santa Marta
42754,0,Velocidad registrada,2.33,m/s,Santa Marta
42754,1,Velocidad registrada,2.03,m/s,Santa Marta
42754,2,Velocidad registrada,1.39,m/s,Santa Marta
42754,3,Velocidad registrada,1.05,m/s,Santa Marta
42754,4,Velocidad registrada,1.39,m/s,Santa Marta
42754,5,Velocidad registrada,1.12,m/s,Santa Marta
42754,6,Velocidad registrada,0.8,m/s,Santa Marta
42754,7,Velocidad registrada,0.81,m/s,Santa Marta
42754,8,Velocidad registrada,1.32,m/s,Santa Marta
42754,9,Velocidad registrada,1.08,m/s,Santa Marta
42754,10,Velocidad registrada,0.5,m/s,Santa Marta
42754,11,Velocidad registrada,1.63,m/s,Santa Marta
42754,12,Velocidad registrada,2.67,m/s,Santa Marta
42754,13,Velocidad registrada,3.02,m/s,Santa Marta
42754,14,Velocidad registrada,3.69,m/s,Santa Marta
42754,15,Velocidad registrada,3.83,m/s,Santa Marta
42754,16,Velocidad registrada,3.69,m/s,Santa Marta
42754,17,Velocidad registrada,4.41,m/s,Santa Marta
42754,18,Velocidad registrada,3.82,m/s,Santa Marta
42754,19,Velocidad registrada,2.96,m/s,Santa Marta
42754,20,Velocidad registrada,2.96,m/s,Santa Marta
42754,21,Velocidad registrada,3.16,m/s,Santa Marta
42754,22,Velocidad registrada,3.03,m/s,Santa Marta
42754,23,Velocidad registrada,2.52,m/s,Santa Marta
42755,0,Velocidad registrada,2.6,m/s,Santa Marta
42755,1,Velocidad registrada,2.8,m/s,Santa Marta
42755,2,Velocidad registrada,2.6,m/s,Santa Marta
42755,3,Velocidad registrada,2.78,m/s,Santa Marta
42755,4,Velocidad registrada,2.97,m/s,Santa Marta
42755,5,Velocidad registrada,2.21,m/s,Santa Marta
42755,6,Velocidad registrada,2.49,m/s,Santa Marta
42755,7,Velocidad registrada,2.13,m/s,Santa Marta
42755,8,Velocidad registrada,1.33,m/s,Santa Marta
42755,9,Velocidad registrada,1.74,m/s,Santa Marta
42755,10,Velocidad registrada,1.78,m/s,Santa Marta
42755,11,Velocidad registrada,1.76,m/s,Santa Marta
42755,12,Velocidad registrada,1.47,m/s,Santa Marta
42755,13,Velocidad registrada,1.71,m/s,Santa Marta
42755,14,Velocidad registrada,3.09,m/s,Santa Marta
